0.868715,1.69567,2.22425
0.915107,1.74155,2.1869
0.97231,1.58336,2.17095
0.919626,1.34382,2.25438
0.814714,1.7139,2.32808
0.816712,1.6126,2.33245
0.780116,1.4956,2.35563
0.746148,1.14965,2.39393
0.753071,0.923831,2.35154
0.95876,1.21228,2.16183
0.906905,0.693684,2.29293
1.06675,1.03705,2.11148
0.739478,0.438369,2.38544
0.850702,0.217695,2.30314
1.09293,0.428052,2.18217
0.63539,0.643397,2.41941
1.21336,0.834526,1.98812
1.01515,1.52982,2.07684
1.07378,1.47246,1.96894
0.535965,0.613961,2.56208
0.627719,0.54751,2.49617
0.397915,0.568539,2.60356
0.263949,0.558673,2.67849
0.40305,0.469288,2.67924
0.27684,0.479024,2.72373
0.538162,0.533031,2.67262
0.484077,0.519382,2.64326
0.443571,0.503251,2.7581
0.505857,0.423402,2.79383
0.603612,0.447989,2.66624
0.310798,0.464067,2.93986
0.228763,0.539329,2.82051
0.298713,0.214927,2.8908
0.492397,0.237284,2.72811
0.228595,-0.00517,2.71016
0.394466,0.062518,2.57605
-0.000114,-0.026282,2.77713
0.001363,-0.284921,2.58688
0.19362,-0.242421,2.53451
0.351635,-0.139712,2.42353
0.599335,0.2973,2.591
0.645345,0.372074,2.49483
0.630489,0.49494,2.56977
0.53195,0.142744,2.47043
0.650008,0.238559,2.41919
0.511527,-0.030486,2.35187
0.673224,0.073313,2.32736
0.65462,0.448512,2.44171
0.554447,0.569075,2.60601
0.484097,0.552116,2.60855
1.78965,1.536,-0.409833
1.84659,0.727446,-0.634298
1.77315,0.783918,-1.15598
1.81804,1.49339,-1.055
1.91288,0.12568,-0.903924
1.78741,0.136601,-1.30637
2.08872,-0.378397,-0.95974
1.86165,-0.575713,-1.30365
2.06278,-0.796091,-0.648987
1.94115,-0.925308,-0.665677
1.80635,-1.17754,-1.42136
1.59048,-1.19283,-2.03904
1.60957,-0.556432,-1.97442
1.8901,-1.19071,-0.666853
1.83485,-1.59729,-0.666274
1.74765,-1.65016,-1.42673
1.75674,-2.02823,-0.669269
1.66341,-2.07398,-1.35253
1.58866,-2.36923,-1.21251
1.40396,-2.54485,-1.41677
1.10688,-2.30437,-2.11437
1.44594,-2.18127,-1.80813
1.08641,-2.72808,-1.60592
1.77103,-1.97899,0.088453
1.83967,-1.55839,0.126928
1.87785,-1.17787,0.086683
1.82069,-1.08072,0.737159
1.52339,-1.71625,-1.98896
1.21804,-1.24366,-2.4705
1.23891,-0.584604,-2.43558
1.21429,0.097479,-2.2867
1.57791,0.123507,-1.83528
0.823559,-0.591535,-2.73191
0.81326,-1.2711,-2.76054
0.775899,-1.85214,-2.63201
1.16239,-1.79683,-2.37258
1.90787,-0.892669,0.046034
1.86444,-0.767669,0.636409
1.95325,-0.609977,0.028983
1.89478,-0.434415,0.607224
1.78689,-0.647448,1.08499
1.73415,-0.917629,1.19763
1.6842,-0.556634,1.414
1.64616,-0.766223,1.51312
1.86425,-0.345192,1.04981
1.75315,-0.326085,1.39616
1.59801,-0.502741,1.64989
1.57237,-0.647501,1.72876
1.61741,-0.342749,1.63322
1.66104,-1.1508,1.4029
1.5991,-0.930027,1.68795
1.84176,0.086774,1.07127
1.89111,-0.036237,0.595886
1.9225,-0.150975,0.207567
2.1949,-0.804562,-0.668015
2.14862,-0.662656,-0.244446
2.34469,-0.70373,-0.624883
2.17431,-0.658789,-0.484744
2.35019,-0.365747,-0.907613
2.3966,-0.36489,-0.746889
2.19768,-0.330701,-0.451452
2.00567,-0.242338,-0.136485
2.24555,0.149432,-0.819806
2.10533,0.447046,-0.60196
2.20541,0.51612,-0.465171
2.32009,0.126409,-0.637518
2.1263,0.479465,-0.267187
2.02418,0.093646,-0.433919
1.91451,0.849978,-0.257656
1.98179,0.799634,-0.051196
1.90653,1.05692,0.274876
1.87258,1.25921,0.037581
1.76225,1.30706,0.612946
1.7577,1.60012,0.414417
1.72956,0.968771,0.735367
1.8757,0.76103,0.411998
1.60044,1.52623,0.926206
1.57191,1.17493,1.04472
1.57325,1.84643,0.764292
1.5256,1.92467,0.101744
1.96478,0.592482,0.099482
1.93079,0.236135,0.185585
1.93243,0.098029,-0.127539
2.04521,0.415145,-0.112172
1.87678,0.381893,0.519621
1.67552,1.50711,-1.66773
1.59996,0.79327,-1.72072
1.23881,0.778292,-2.20886
1.35485,1.50992,-2.23987
1.54588,2.17529,-2.19006
1.82496,2.5813,-1.2743
1.82613,2.17714,-1.64869
1.54533,2.4935,-1.48816
1.91944,2.58426,-1.07451
1.69552,2.78382,-0.673539
1.86718,2.64218,-0.801919
1.88528,2.18785,-1.08609
1.82455,2.28192,-0.613556
1.5998,2.50279,-0.173214
